COMMUNE_RESID,circo
54041,54005
54042,54005
54043,54005
54044,54004
54045,54004
54046,54005
54047,54005
54048,54003
54049,54003
54050,54004
54051,54006
54052,54005
54053,54004
54054,54004
54055,54006
54056,54003
54057,54005
54058,54006
54059,54006
54060,54006
54061,54004
54062,54005
54063,54005
54064,54004
54065,54004
54066,54003
54067,54003
54068,54005
54069,54003
54070,54006
54071,54004
54072,54006
54073,54005
54074,54004
54075,54004
54076,54004
54077,54004
54078,54004
54079,54006
54080,54005
54081,54003
54082,54006
54083,54004
54084,54003
54085,54004
54086,54005
54087,54005
54088,54005
54089,54001
54090,54001
54091,54006
54092,54005
54093,54006
54094,54005
54095,54006
54096,54003
54097,54004
54098,54004
54099,54003
54100,54001
54101,54004
54102,54005
54103,54006
54104,54004
54105,54005
54106,54004
54107,54004
54108,54004
54109,54005
54110,54004
54111,54005
54112,54006
54113,54001
54114,54006
54115,54006
54116,54004
54117,54005
54118,54003
54119,54005
54120,54005
54121,54004
54122,54005
54123,54005
54124,54004
54125,54004
54126,54006
54127,54003
54128,54005
54129,54004
54130,54004
54131,54006
54132,54005
54133,54004
54134,54003
54135,54005
54136,54006
54137,54003
54138,54003
54139,54004
54140,54005
54141,54004
54142,54005
54143,54005
54144,54005
54145,54004
54146,54005
54147,54004
54148,54004
54149,54003
54150,54001
54151,54003
54152,54004
54153,54006
54154,54004
54155,54004
54156,54005
54157,54006
54158,54005
54159,54004
54160,54005
54161,54004
54162,54005
54163,54004
54164,54005
54165,54001
54166,54005
54167,54005
54168,54001
54169,54003
54170,54004
54171,54006
54172,54003
54173,54004
54174,54005
54175,54004
54176,54004
54177,54004
54178,54003
54179,54006
54180,54004
54181,54003
54182,54005
54183,54004
54184,54001
54185,54005
54186,54001
54187,54005
54188,54006
54189,54005
54190,54005
54191,54004
54192,54004
54193,54006
54194,54003
54195,54004
54196,54004
54197,54004
54198,54006
54199,54004
54200,54005
54201,54004
54202,54005
54203,54005
54204,54005
54205,54005
54206,54004
54207,54005
54208,54005
54209,54004
54210,54004
54211,54004
54212,54003
54213,54006
54214,54005
54215,54006
54216,54004
54217,54004
54218,54005
54219,54004
54220,54005
54221,54005
54222,54004
54223,54005
54224,54005
54225,54005
54226,54005
54227,54006
54228,54004
54229,54004
54230,54004
54231,54006
54232,54005
54233,54004
54234,54003
54235,54005
54236,54003
54237,54005
54238,54005
54239,54005
54240,54005
54241,54005
54242,54005
54243,54004
54244,54006
54245,54004
54246,54004
54247,54005
54248,54005
54249,54006
54250,54004
54251,54004
54252,54005
54253,54006
54254,54003
54255,54004
54256,54004
54257,54002
54258,54004
54259,54004
54260,54004
54261,54003
54262,54004
54263,54006
54264,54005
54265,54002
54266,54005
54268,54005
54269,54004
54270,54003
54271,54004
54272,54005
54273,54006
54274,54002
54275,54005
54276,54006
54277,54006
54278,54005
54279,54006
54280,54003
54281,54004
54282,54003
54283,54006
54284,54003
54285,54004
54286,54006
54287,54004
54288,54005
54289,54001
54290,54003
54291,54005
54292,54004
54293,54004
54294,54006
54295,54003
54296,54001
54297,54004
54298,54005
54299,54005
54300,54004
54301,54006
54302,54003
54303,54004
54304,54002
54305,54001
54306,54005
54307,54005
54308,54004
54309,54005
54310,54005
54311,54004
54312,54006
54313,54006
54314,54003
54315,54006
54316,54005
54317,54005
54318,54005
54320,54006
54321,54003
54322,54003
54323,54003
54324,54004
54325,54004
54326,54003
54327,54005
54328,54002
54329,54004
54330,54004
54331,54004
54332,54006
54333,54006
54334,54003
54335,54004
54336,54005
54337,54003
54338,54006
54339,54001
54340,54005
54343,54005
54344,54005
54345,54004
54346,54005
54348,54005
54349,54004
54350,54004
54351,54006
54352,54005
54353,54006
54354,54005
54355,54005
54356,54004
54357,54006
54358,54001
54359,54004
54360,54005
54362,54003
54363,54003
54364,54005
54365,54004
54366,54005
54367,54003
54368,54004
54369,54006
54370,54005
54371,54006
54372,54006
54373,54004
54374,54001
54375,54006
54376,54006
54377,54004
54378,54003
54379,54005
54380,54005
54381,54004
54382,54003
54383,54004
54385,54003
54386,54004
54387,54006
54388,54004
54389,54006
54390,54006
54391,54006
54392,54005
54393,54004
54394,54003
54395,54001
54395,54002
54396,54004
54397,54005
54398,54004
54399,54005
54400,54006
54401,54004
54402,54006
54403,54006
54404,54005
54405,54005
54406,54004
54407,54005
54408,54006
54409,54005
54410,54006
54411,54005
54412,54003
54413,54006
54414,54005
54415,54006
54416,54005
54417,54005
54418,54004
54419,54004
54420,54003
54421,54004
54422,54004
54423,54004
54424,54006
54425,54003
54426,54005
54427,54004
54428,54003
54429,54005
54430,54006
54431,54006
54432,54005
54433,54006
54434,54005
54435,54006
54436,54003
54437,54005
54438,54005
54439,54001
54440,54006
54441,54006
54442,54005
54443,54004
54444,54006
54445,54004
54446,54004
54447,54004
54449,54004
54450,54004
54451,54003
54452,54004
54453,54005
54455,54004
54456,54004
54457,54004
54458,54004
54459,54004
54460,54005
54461,54004
54462,54004
54463,54005
54464,54006
54465,54005
54466,54005
54467,54004
54468,54004
54469,54006
54470,54005
54471,54004
54472,54004
54473,54005
54474,54006
54475,54004
54476,54003
54477,54006
54478,54006
54479,54004
54480,54004
54481,54004
54482,54001
54483,54004
54484,54004
54485,54003
54486,54005
54487,54004
54488,54004
54489,54003
54490,54006
54491,54003
54492,54005
54493,54003
54494,54005
54495,54001
54496,54005
54497,54005
54498,54001
54499,54005
54500,54005
54501,54004
54502,54004
54504,54003
54505,54005
54507,54004
54508,54006
54509,54004
54510,54001
54511,54006
54512,54004
54513,54005
54514,54003
54515,54005
54516,54005
54517,54006
54518,54005
54519,54004
54520,54004
54521,54003
54522,54005
54523,54005
54524,54006
54525,54003
54526,54004
54527,54004
54528,54005
54529,54005
54530,54005
54531,54005
54532,54005
54533,54003
54534,54005
54535,54006
54536,54003
54537,54003
54538,54005
54539,54004
54540,54004
54541,54004
54542,54006
54543,54004
54544,54006
54545,54005
54546,54006
54547,54002
54548,54005
54549,54004
54550,54004
54551,54004
54552,54005
54553,54005
54554,54005
54555,54004
54556,54004
54557,54005
54558,54001
54559,54004
54560,54004
54561,54004
54562,54004
54563,54005
54564,54005
54565,54004
54566,54005
54567,54004
54568,54003
54569,54006
54570,54006
54571,54004
54572,54003
54573,54005
54574,54003
54575,54003
54576,54003
54577,54006
54578,54002
54579,54006
54580,54003
54581,54006
54582,54003
54583,54005
54584,54005
54585,54004
54586,54005
54587,54005
54588,54004
54589,54006
54590,54003
54591,54005
54592,54005
54593,54006
54594,54005
54595,54004
54596,54005
54597,54005
54598,54003
54599,54006
54600,54004
54601,54004
54602,54003
55001,55001
55002,55002
55004,55002
55005,55001
55007,55002
55008,55002
55009,55002
55010,55001
55011,55001
55012,55001
55013,55002
55014,55002
55015,55001
55017,55001
55018,55002
55021,55002
55022,55002
55023,55002
55024,55002
55025,55002
55026,55001
55027,55001
55028,55002
55029,55001
55031,55001
55032,55001
55033,55002
55034,55002
55035,55001
55036,55002
55037,55002
55038,55001
55039,
55040,55001
55041,55001
55042,55002
55043,55002
55044,55001
55045,55002
55046,55001
55047,55002
55048,55002
55049,55001
55050,
55051,55001
55053,55002
55054,55001
55055,55002
55057,55002
55058,55001
55059,55001
55060,55002
55061,55001
55062,55001
55063,55002
55064,55001
55065,55002
55066,55001
55067,55001
55068,55002
55069,55001
55070,55002
55071,55002
55072,55002
55073,55002
55075,55001
55076,55002
55077,55002
55078,55002
55079,55001
55080,55001
55081,55001
55082,55002
55083,55002
55084,55001
55085,55001
55087,55001
55088,55001
55089,55001
55093,55001
55094,55002
55095,55002
55096,55001
55097,55001
55099,55002
55100,55001
55101,55001
55102,55002
55103,55002
55104,55001
55105,55002
55106,55002
55107,55002
55108,55001
55109,55002
55110,55002
55111,55001
55113,55002
55114,55001
55115,55002
55116,55002
55117,55002
55118,55002
55119,55002
55120,55001
55121,55002
55122,55001
55123,55001
55124,55002
55125,55001
55127,55001
55128,55001
55129,55001
55132,55001
55133,55001
55134,55001
55137,55002
55138,55001
55139,
55140,55002
55141,55001
55142,55001
55143,55002
55144,55001
55145,55002
55146,55002
55148,55001
55149,55002
55150,55001
55153,55002
55154,55002
55155,55002
55156,55002
55157,55002
55158,55002
55159,55001
55160,55001
55162,55002
55163,55002
55165,55002
55166,55002
55167,55002
55168,55002
55169,55002
55170,55002
55171,55002
55172,55002
55173,55001
55174,55002
55175,55001
55177,55001
55178,55001
55179,55001
55180,55002
55181,55002
55182,55002
55183,55002
55184,55001
55185,55001
55186,55001
55188,55002
55189,
55191,55002
55192,55002
55193,55002
55194,55001
55195,55001
55196,55001
55197,55001
55198,55002
55199,55002
55200,55002
55201,55002
55202,55002
55204,55002
55206,55002
55207,55001
55208,55002
55210,55001
55211,55002
55212,55001
55214,55001
55215,55001
55216,55002
55217,55001
55218,55002
55219,55002
55220,55001
55221,55001
55222,55002
55224,55001
55225,55002
55226,55002
55228,55002
55229,55001
55232,55002
55236,55002
55237,55002
55239,
55241,55002
55242,55002
55243,55002
55244,55002
55245,55001
55246,55001
55247,55001
55248,55001
55250,55002
55251,55001
55252,55002
55253,55002
55254,55001
55255,55002
55256,55001
55257,55002
55258,55001
55260,55002
55261,55001
55262,55002
55263,55001
55264,55001
55265,55002
55266,55002
55267,55001
55268,55001
55269,55001
55270,55001
55271,55001
55272,55001
55274,55001
55275,55002
55276,55002
55278,55001
55279,55002
55280,55002
55281,55002
55282,55001
55284,55001
55285,55001
55286,55002
55288,55001
55289,55001
55290,55001
55291,55001
55292,55002
55293,55002
55295,55001
55296,55001
55297,55002
55298,55001
55299,55002
55300,55001
55301,55001
55302,55001
55303,55001
55304,55001
55306,55002
55307,
55310,55002
55311,55002
55312,55001
55313,55002
55315,55001
55316,55002
55317,55002
55320,55002
55321,55002
55322,55001
55323,55002
55324,55002
55325,55002
55326,55001
55327,55001
55328,55001
55329,55001
55330,55001
55331,55001
55332,55001
55333,55001
55334,55001
55335,55001
55336,55002
55338,55002
55339,55002
55340,55001
55341,55002
55343,55002
55344,55001
55345,55002
55346,55002
55347,55002
55348,55001
55349,55002
55350,55001
55351,55002
55352,55001
55353,55001
55355,55002
55356,55002
55357,55002
55358,55001
55359,55001
55360,55002
55361,55002
55362,55002
55363,55002
55364,55002
55365,55002
55366,55001
55367,55002
55368,55001
55369,55001
55370,55001
55371,55001
55372,55001
55373,55001
55374,55001
55375,55002
55376,55001
55377,55002
55378,55001
55379,55002
55380,55001
55381,55001
55382,55001
55383,55002
55384,55001
55385,55002
55386,55001
55387,55002
55388,55001
55389,55001
55391,55002
55394,55002
55395,55002
55396,55001
55397,55001
55398,55001
55399,55002
55400,55002
55401,55001
55403,55002
55404,55001
55405,55002
55406,55002
55407,55001
55408,55002
55409,55001
55410,55002
55411,55002
55412,55001
55414,55001
55415,55001
55416,55002
55419,55002
55420,55002
55421,55001
55422,55002
55423,55001
55424,55001
55425,55002
55426,55001
55427,55001
55428,55002
55429,55002
55430,55001
55431,55001
55433,55001
55434,55001
55435,55001
55436,55001
55437,55002
55438,55002
55439,55002
55442,55001
55443,55002
55444,55001
55445,55002
55446,55001
55447,55001
55448,55001
55449,55002
55450,55002
55452,55001
55453,55002
55454,55001
55456,55001
55457,55002
55458,55002
55459,55001
55460,55001
55461,55002
55462,55001
55463,55001
55464,55002
55465,55002
55466,55001
55467,55001
55468,55002
55469,55002
55470,55001
55471,55002
55472,55001
55473,55002
55474,55001
55475,55001
55476,55001
55477,55001
55479,55001
55481,55002
55482,55002
55484,55002
55485,55001
55487,55001
55488,55001
55489,55002
55490,55002
55492,55002
55493,55001
55494,55001
55495,55002
55496,55001
55497,55002
55498,55002
55500,55002
55501,55001
55502,55002
55503,55001
55504,55001
55505,55002
55506,55001
55507,55002
55508,55002
55509,55002
55510,55002
55511,55002
55512,55002
55514,55001
55515,55002
55516,55001
55517,55001
55518,55001
55519,55001
55520,55001
55521,55001
55522,55001
55523,55002
55525,55002
55526,55001
55527,55002
55528,55001
55530,55001
55531,55001
55532,55001
55533,55001
55534,55001
55535,55002
55536,55002
55537,55002
55540,55001
55541,55001
55543,55001
55544,55002
55545,55002
55546,55002
55547,55002
55549,55002
55551,55001
55552,55002
55553,55001
55554,55002
55555,55001
55556,55002
55557,55002
55559,55001
55560,55001
55561,55002
55562,55001
55563,55002
55565,55002
55566,55002
55567,55002
55568,55001
55569,55001
55570,55001
55571,55002
55572,55002
55573,55001
55574,55001
55575,55001
55577,55001
55578,55002
55579,55002
55580,55002
55581,55001
55582,55002
55583,55002
55584,55001
55586,55001
56001,56004
56002,56001
56003,56001
56004,56001
56005,56001
56006,56004
56007,56002
56008,56001
56009,56002
56010,56003
56011,56004
56012,56004
56013,56002
56014,56006
56015,56004
56017,56003
56018,56001
56019,56003
56020,56004
56021,56006
56022,56003
56023,56002
56024,56003
56025,56004
56026,56006
56027,56003
56028,56004
56029,56006
56030,56004
56031,56002
56032,56004
56033,56004
56034,56002
56035,56004
56036,56006
56039,56003
56040,56006
56041,56006
56042,56003
56043,56004
56044,56004
56045,56004
56046,56002
56047,56003
56048,56006
56049,56003
56050,56004
56051,56004
56052,56001
56053,56003
56054,56002
56055,56002
56056,56004
56057,56006
56058,56004
56060,56004
56061,56004
56062,56002
56063,56006
56065,56004
56066,56006
56067,56003
56068,56004
56069,56005
56070,56004
56071,56003
56072,56003
56073,56006
56074,56003
56075,56004
56076,56003
56077,56001
56078,56006
56079,56004
56080,56004
56081,56006
56082,56004
56083,56006
56084,56001
56085,56002
56086,56002
56087,56001
